,Unnamed: 0,CountryName,iso_a3,C1M_combined_numeric,C2M_combined_numeric,C3M_combined_numeric,C4M_combined_numeric,C5M_combined_numeric,C6M_combined_numeric,C7M_combined_numeric,C8EV_combined_numeric,ConfirmedCases,demo,cate,confirm_rate,increase,policy_C,ym,week2
0,4.0,Afghanistan,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,1.0,0.0,0.0,-1.3089070016480204,202001.0,2020012.0
1,15.5,Afghanistan,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22800000000000006,1.0,0.0,0.0,-1.3089070016480202,202002.0,2020021.0
2,30.0,Afghanistan,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,0.2280000000000001,1.0,5.380337974538412e-06,8.967229957564019e-07,-1.2166226225316625,202002.0,2020022.0
3,44.5,Afghanistan,AFG,0.21428571428571427,0.0,1.5,0.0,0.0,0.0,0.0,3.0,7.785714285714286,0.22800000000000006,1.0,2.0944887115167388e-05,1.729394348958775e-06,-0.6956392548309805,202003.0,2020031.0
4,59.5,Afghanistan,AFG,3.0,1.25,1.90625,0.0,0.375,0.65625,0.21875,3.0,63.0,0.228,1.0,0.00016948064619792664,2.5892876502459936e-05,0.3564287054514654,202003.0,2020032.0
5,74.5,Afghanistan,AFG,3.0,2.5,2.0,2.857142857142857,1.5,1.5,0.7142857142857143,3.0,407.5,0.22800000000000006,1.0,0.00109624386231215,9.588530890335792e-05,1.316067599936287,202004.0,2020041.0
6,89.5,Afghanistan,AFG,3.0,2.5,2.0,4.0,1.5,1.5,1.5,3.0,1215.4375,0.228,1.0,0.0032697322684639625,0.0001953735227003917,1.567910856579979,202004.0,2020042.0
7,104.5,Afghanistan,AFG,3.0,2.5,2.0,4.0,1.5,1.5,1.5,3.0,3580.5714285714284,0.22800000000000006,1.0,0.00963234221384499,0.0006748481059492214,1.567910856579979,202005.0,2020051.0
8,120.0,Afghanistan,AFG,3.0,2.5,2.0,4.0,1.5,1.5,1.5,3.0,10152.470588235294,0.228,1.0,0.027311861520633293,0.0015572913531597412,1.567910856579979,202005.0,2020052.0
9,135.5,Afghanistan,AFG,3.0,2.5,2.0,4.0,1.5,1.5,1.5,3.0,20503.64285714286,0.22800000000000006,1.0,0.05515826414032944,0.001858522460347636,1.567910856579979,202006.0,2020061.0
10,150.5,Afghanistan,AFG,3.0,2.5,2.0,4.0,1.5,1.5,1.5,2.875,29039.625,0.228,1.0,0.07812149857692746,0.0011085177583165624,1.5596711798731615,202006.0,2020062.0
11,165.5,Afghanistan,AFG,3.0,2.5,2.0,4.0,1.5,1.5,1.5,1.0,33487.21428571428,0.22800000000000006,1.0,0.09008626534146681,0.0006496758104254696,1.4360760292708963,202007.0,2020071.0
12,181.0,Afghanistan,AFG,3.0,2.5,2.0,4.0,1.5,1.5,1.5,1.0,35917.117647058825,0.228,1.0,0.0966231160062171,0.000285157912650486,1.4360760292708958,202007.0,2020072.0
13,196.5,Afghanistan,AFG,2.2857142857142856,1.7142857142857142,2.0,4.0,1.5,1.5,1.5,1.0,37095.357142857145,0.22800000000000006,1.0,0.09979277935738946,0.00017082573069156134,1.153960594190513,202008.0,2020081.0
14,212.0,Afghanistan,AFG,2.0,1.911764705882353,0.0,0.7058823529411765,1.2058823529411764,0.9705882352941176,0.5,1.0,37986.117647058825,0.228,1.0,0.10218907564087713,0.00011567726645254653,0.004144984352571579,202008.0,2020082.0
15,227.5,Afghanistan,AFG,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,38556.142857142855,0.22800000000000006,1.0,0.1037225397830068,0.00011721450587385197,-0.4931883379878344,202009.0,2020091.0
16,242.5,Afghanistan,AFG,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,39163.4375,0.228,1.0,0.10535626499735583,8.33952386053335e-05,-0.4931883379878345,202009.0,2020092.0
17,257.5,Afghanistan,AFG,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,39676.857142857145,0.22800000000000006,1.0,0.10673745059802496,0.00013950447748264927,-0.6849559186849081,202010.0,2020101.0
18,273.0,Afghanistan,AFG,1.0,1.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,40659.94117647059,0.228,1.0,0.10938211277713136,0.00019843952411970073,-0.8514023244287278,202010.0,2020102.0
19,288.5,Afghanistan,AFG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,42095.42857142857,0.22800000000000006,1.0,0.11324381644866319,0.00031417330672745724,-1.1063658976046802,202011.0,2020111.0
20,303.5,Afghanistan,AFG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44658.0625,0.228,1.0,0.12013773476902989,0.0005457680332921876,-1.0686988040877994,202011.0,2020112.0
21,318.5,Afghanistan,AFG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47944.92857142857,0.22800000000000006,1.0,0.1289799599396944,0.0005876097687906071,-1.068698804087799,202012.0,2020121.0
22,334.0,Afghanistan,AFG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51077.76470588235,0.228,1.0,0.1374078185507983,0.00048375568200476467,-1.0686988040877994,202012.0,2020122.0
23,349.5,Afghanistan,AFG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53203.42857142857,0.22800000000000006,1.0,0.14312621355924954,0.00027766387047165714,-1.068698804087799,202101.0,2021011.0
24,365.0,Afghanistan,AFG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54494.76470588235,0.228,1.0,0.14660012598029717,0.00019749005271242458,-1.0686988040877994,202101.0,2021012.0
25,380.5,Afghanistan,AFG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55320.71428571428,0.22800000000000006,1.0,0.1488220699250091,9.012066107349702e-05,-1.068698804087799,202102.0,2021021.0
26,394.5,Afghanistan,AFG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55615.142857142855,0.22800000000000006,1.0,0.14961413253683217,4.2658393940983984e-05,-1.068698804087799,202102.0,2021022.0
27,408.5,Afghanistan,AFG,1.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,55858.357142857145,0.22800000000000006,1.0,0.1502684200655216,5.2073985396412594e-05,-0.745326307718045,202103.0,2021031.0
28,424.0,Afghanistan,AFG,0.47058823529411764,2.0,2.0,0.0,0.0,0.0,0.0,1.0,56179.470588235294,0.228,1.0,0.15113226949767308,7.421701500171578e-05,-0.2555274057319653,202103.0,2021032.0
29,439.5,Afghanistan,AFG,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,56935.21428571428,0.22800000000000006,1.0,0.15316534775495522,0.0001994568149132013,-0.3375465981581674,202104.0,2021041.0
30,454.5,Afghanistan,AFG,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,58510.4375,0.228,1.0,0.15740296439405316,0.00037880942051979376,-0.3375465981581674,202104.0,2021042.0
31,469.5,Afghanistan,AFG,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,61537.07142857143,0.22800000000000006,1.0,0.16554512112451278,0.0006936792888600857,-0.3375465981581674,202105.0,2021051.0
32,485.0,Afghanistan,AFG,0.4411764705882353,2.176470588235294,2.0,0.0,0.5294117647058824,0.8823529411764706,0.5882352941176471,1.0,66495.94117647059,0.228,1.0,0.17888531873221852,0.0013423943246472763,0.1188193951238298,202105.0,2021052.0
33,500.5,Afghanistan,AFG,2.607142857142857,2.0,2.0,0.0,0.0,0.0,1.0,1.0714285714285714,81915.78571428571,0.22800000000000006,1.0,0.22036730629636123,0.003770079680730086,0.30288947798550714,202106.0,2021061.0
34,515.5,Afghanistan,AFG,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,106368.5,0.228,1.0,0.28614923992234453,0.004573455413919313,0.4325698843419556,202106.0,2021062.0
35,530.5,Afghanistan,AFG,3.0,2.0,2.0,2.25,0.0,0.0,1.0,2.0,129161.85714285714,0.22800000000000006,1.0,0.34746722242380984,0.0034557142190749144,0.6478965303010095,202107.0,2021071.0
36,546.0,Afghanistan,AFG,2.6470588235294117,2.0,2.0,3.5,0.0,0.5294117647058824,0.8235294117647058,1.6470588235294117,143122.4705882353,0.228,1.0,0.38502363175781956,0.001663315660305041,0.7444527947961703,202107.0,2021072.0
37,561.5,Afghanistan,AFG,2.0,2.0,2.0,3.5,0.0,0.75,0.75,2.5,150086.85714285713,0.22800000000000006,1.0,0.4037590084824179,0.0009198456387183716,0.713612462361816,202108.0,2021081.0
38,577.0,Afghanistan,AFG,2.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,4.0,152635.4705882353,0.228,1.0,0.4106152093337116,0.000202395654983335,-0.5428697934193665,202108.0,2021082.0
39,592.5,Afghanistan,AFG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,153693.07142857142,0.22800000000000006,1.0,0.4134603343152938,0.00018446873055558168,-0.6966557792184952,202109.0,2021091.0
40,607.5,Afghanistan,AFG,0.375,1.875,1.875,0.0,0.9375,0.0,0.0,4.0,154769.125,0.228,1.0,0.4163551002617911,0.00016712674833407084,0.012815003231568528,202109.0,2021092.0
41,622.5,Afghanistan,AFG,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,155417.7142857143,0.22800000000000006,1.0,0.41809991504369476,9.761470325231787e-05,0.013635513020058302,202110.0,2021101.0
42,638.0,Afghanistan,AFG,0.0,1.588235294117647,1.588235294117647,0.0,1.0,0.0,0.0,2.3529411764705883,155964.11764705883,0.228,1.0,0.4195698324209235,8.988329322168819e-05,-0.2813490779652802,202110.0,2021102.0
43,653.5,Afghanistan,AFG,0.0,1.5,1.5,0.0,1.0,0.0,0.0,2.0,156405.42857142858,0.22800000000000006,1.0,0.42075703338340614,5.803078815393691e-05,-0.34456006174785264,202111.0,2021111.0
44,668.5,Afghanistan,AFG,0.0,1.5,1.5,0.0,1.0,0.0,0.0,2.0,156971.1875,0.228,1.0,0.42227902050731964,0.00012391590897606835,-0.3445600617478527,202111.0,2021112.0
45,683.5,Afghanistan,AFG,0.0,1.5,1.5,0.0,1.0,0.0,0.0,2.0,157523.7142857143,0.22800000000000006,1.0,0.42376541093088366,7.128947816261352e-05,-0.34456006174785264,202112.0,2021121.0
46,699.0,Afghanistan,AFG,0.0,1.5,0.6176470588235294,0.0,1.0,0.0,0.0,2.0,157874.29411764705,0.228,1.0,0.42470852992231134,6.709597944717585e-05,-0.5670115210012466,202112.0,2021122.0
47,714.0,Afghanistan,AFG,0.0,1.5,0.5,0.0,1.0,0.0,0.0,2.0,158356.0,0.22800000000000006,1.0,0.4260044001480023,0.00011609113860444553,-0.5966717155683658,202201.0,2022011.0
48,729.0,Afghanistan,AFG,0.0,1.5,0.5,0.0,1.0,0.0,0.0,2.0,160088.76470588235,0.228,1.0,0.4306658300220017,0.0006783973204954141,-0.5966717155683657,202201.0,2022012.0
49,744.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,1.0,0.0,0.0,2.0,167452.5,0.22800000000000006,1.0,0.4504755223406966,0.0015987289981485141,-0.5966717155683658,202202.0,2022021.0
50,758.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,1.0,0.0,0.0,2.0,172499.7142857143,0.22800000000000006,1.0,0.46405338168422733,0.00046366984044856886,-0.5966717155683658,202202.0,2022022.0
51,772.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.75,0.0,0.0,2.0,175120.5,0.22800000000000006,1.0,0.471103738135077,0.0005284260510706999,-0.635029183122016,202203.0,2022031.0
52,788.0,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,2.0,177254.11764705883,0.228,1.0,0.4768435301598849,0.00021173212382150585,-0.673386650675666,202203.0,2022032.0
53,803.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,2.0,178011.14285714287,0.22800000000000006,1.0,0.47888005590263377,0.00011625373123554919,-0.6733866506756662,202204.0,2022041.0
54,818.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,2.0,178639.5625,0.228,1.0,0.48057061093683895,8.860744101814734e-05,-0.673386650675666,202204.0,2022042.0
55,833.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,1.2857142857142858,179007.2142857143,0.22800000000000006,1.0,0.48155965636888165,6.975223874132198e-05,-0.7204705175717673,202205.0,2022051.0
56,849.0,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,179773.4705882353,0.228,1.0,0.4836210153102233,0.0001748609841724661,-0.8052214779847494,202205.0,2022052.0
57,864.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,180765.7142857143,0.22800000000000006,1.0,0.48629031853299465,0.00015968074488716425,-0.8052214779847496,202206.0,2022061.0
58,879.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,181915.25,0.228,1.0,0.4893827638613244,0.0002269830083007875,-0.8052214779847494,202206.0,2022062.0
59,894.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,183036.7142857143,0.22800000000000006,1.0,0.49239969230308295,0.00015948858995950172,-0.8052214779847496,202207.0,2022071.0
60,910.0,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,184532.5294117647,0.228,1.0,0.49642368776587203,0.00037836435579764114,-0.8052214779847494,202207.0,2022072.0
61,925.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,187546.85714285713,0.22800000000000006,1.0,0.5045327387455225,0.0006333426415741928,-0.8052214779847496,202208.0,2022081.0
62,941.0,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,191251.0588235294,0.228,1.0,0.5144976672294574,0.0006654212112627294,-0.8052214779847494,202208.0,2022082.0
63,956.5,Afghanistan,AFG,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,195054.14285714287,0.22800000000000006,1.0,0.524728605952663,0.0006727344017449214,-0.8052214779847496,202209.0,2022091.0
64,971.5,Afghanistan,AFG,0.0,0.5625,0.5,0.0,0.5,0.0,0.0,0.0,198016.75,0.228,1.0,0.5326985198098394,0.0004097463638733875,-0.9932932040133209,202209.0,2022092.0
65,986.5,Afghanistan,AFG,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,200154.14285714287,0.22800000000000006,1.0,0.5384484677877358,0.00035087489791091434,-1.106136239630464,202210.0,2022101.0
66,1002.0,Afghanistan,AFG,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,202103.4705882353,0.228,1.0,0.5436924887959447,0.0003242444855831588,-1.1061362396304637,202210.0,2022102.0
67,1017.5,Afghanistan,AFG,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,203904.2857142857,0.22800000000000006,1.0,0.5485369857998508,0.0002972636730932207,-1.1444937071841135,202211.0,2022111.0
68,1032.5,Afghanistan,AFG,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,205342.125,0.228,1.0,0.5524050164549567,0.0002180718235304814,-1.182851174737764,202211.0,2022112.0
69,1047.5,Afghanistan,AFG,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,206423.07142857142,0.22800000000000006,1.0,0.555312945013999,0.00016928849127025055,-1.2638870634657857,202212.0,2022121.0
70,1063.0,Afghanistan,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207259.5294117647,0.228,1.0,0.5575631583395392,0.00012200707583434947,-1.3089070016480204,202212.0,2022122.0
71,2150.0,Albania,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626,2.0,0.0,0.0,-1.3089070016480204,202001.0,2020012.0
72,2161.5,Albania,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625999999999999,2.0,0.0,0.0,-1.3089070016480202,202002.0,2020021.0
73,2176.0,Albania,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.36259999999999987,2.0,0.0,0.0,-1.2869345304298396,202002.0,2020022.0
74,2190.5,Albania,ALB,1.2857142857142858,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.21428571428571427,0.2857142857142857,0.2857142857142857,1.2857142857142858,8.428571428571429,0.3625999999999999,2.0,0.0002940497488316659,9.469398691188186e-05,-0.45205046476861355,202003.0,2020031.0
75,2206.0,Albania,ALB,3.0,2.0,2.0,2.0,1.5,2.0,2.0,3.5294117647058822,124.3529411764706,0.3626,2.0,0.004338333183660106,0.00042069929169831765,1.4902678018084332,202003.0,2020032.0
76,2221.5,Albania,ALB,3.0,2.0,2.0,2.0,1.5,2.0,2.0,4.0,381.42857142857144,0.3625999999999999,2.0,0.01330699710814528,0.0005781317095673071,1.5212877611752764,202004.0,2020041.0
77,2236.5,Albania,ALB,3.0,2.0,2.0,3.625,1.5,2.0,2.0,4.0,643.25,0.3626,2.0,0.022441228924607193,0.000649775186507225,1.6768014499234816,202004.0,2020042.0
78,2251.5,Albania,ALB,3.0,2.0,2.0,4.0,1.5,2.0,2.0,4.0,840.2142857142857,0.3625999999999999,2.0,0.029312772843279603,0.00031149337799960713,1.712689224249991,202005.0,2020051.0
79,2267.0,Albania,ALB,2.176470588235294,2.0,2.0,4.0,1.6764705882352942,2.0,1.588235294117647,4.0,1006.4705882352941,0.3626,2.0,0.035112999419311786,0.000490473808370252,1.521567554606725,202005.0,2020052.0
80,2282.5,Albania,ALB,2.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,1290.5,0.3625999999999999,2.0,0.045022006882558266,0.0009569076572149072,1.009537495540444,202006.0,2020061.0
81,2297.5,Albania,ALB,2.0,2.0,2.0,4.0,2.0,1.0,0.0,2.4375,2050.8125,0.3626,2.0,0.07154722548611903,0.0022109799970415124,0.9724589503597643,202006.0,2020062.0
82,2312.5,Albania,ALB,2.0,2.0,2.0,4.0,1.3571428571428572,1.0,0.0,2.0,3095.9285714285716,0.3625999999999999,2.0,0.10800845986111278,0.002820884031164843,0.8449865938908019,202007.0,2020071.0
83,2328.0,Albania,ALB,2.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,4489.235294117647,0.3626,2.0,0.15661711143679852,0.003301976391915364,0.7901902116713017,202007.0,2020072.0
84,2343.5,Albania,ALB,2.0,2.0,2.0,4.0,0.42857142857142855,1.0,0.0,2.0,6224.571428571428,0.3625999999999999,2.0,0.21715823145921642,0.004587674471178871,0.7025160001201011,202008.0,2020081.0
85,2359.0,Albania,ALB,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.7647058823529411,8419.64705882353,0.3626,2.0,0.2937384020387949,0.0049170512337037,0.6212503617732792,202008.0,2020082.0
86,2374.5,Albania,ALB,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,10507.42857142857,0.3625999999999999,2.0,0.3665753750180916,0.005001337677162434,0.5708429278021593,202009.0,2020091.0
87,2389.5,Albania,ALB,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,12690.25,0.3626,2.0,0.44272803009793554,0.004642185812328831,0.5708429278021592,202009.0,2020092.0
88,2404.5,Albania,ALB,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,14838.142857142857,0.3625999999999999,2.0,0.5176621230830448,0.0057464298373375924,0.5708429278021593,202010.0,2020101.0
89,2420.0,Albania,ALB,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,18550.0,0.3626,2.0,0.647158642132086,0.010096783000760582,0.5708429278021592,202010.0,2020102.0
90,2435.5,Albania,ALB,1.0,2.0,2.0,4.0,0.0,1.2142857142857142,0.42857142857142855,1.0,24053.0,0.3625999999999999,2.0,0.8391432247548822,0.015843799178574484,0.512193243808614,202011.0,2020111.0
91,2450.5,Albania,ALB,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,33094.125,0.3626,2.0,1.1545632882776022,0.023873786970027608,0.9362106101531058,202011.0,2020112.0
92,2465.5,Albania,ALB,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,44097.57142857143,0.3625999999999999,2.0,1.5384433664170865,0.027433844787185684,0.9362106101531058,202012.0,2020121.0
93,2481.0,Albania,ALB,1.0,1.5294117647058822,2.0,4.0,0.0,2.0,0.5882352941176471,2.2941176470588234,54302.529411764706,0.3626,2.0,1.8944663718843828,0.01872624895974403,0.6711202078317959,202012.0,2020122.0
94,2496.5,Albania,ALB,1.2857142857142858,1.0,2.0,4.0,0.0,2.0,0.0,3.0,62021.142857142855,0.3625999999999999,2.0,2.163747633148717,0.019133169250250815,0.5545795289381535,202101.0,2021011.0
95,2512.0,Albania,ALB,2.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,71756.88235294117,0.3626,2.0,2.503400892030256,0.024899241493542383,0.6790729460136388,202101.0,2021012.0
96,2527.5,Albania,ALB,2.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,85903.64285714286,0.3625999999999999,2.0,2.9969425803573175,0.03724962411471084,0.6790729460136388,202102.0,2021021.0
97,2541.5,Albania,ALB,2.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,100580.28571428571,0.3625999999999999,2.0,3.5089704112191042,0.035116517462169226,0.6790729460136388,202102.0,2021022.0
98,2555.5,Albania,ALB,2.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,112979.57142857143,0.3625999999999999,2.0,3.941547495114787,0.025684497976339583,0.6790729460136388,202103.0,2021031.0
99,2571.0,Albania,ALB,2.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,121793.0,0.3626,2.0,4.249023854511759,0.0157669885761878,0.6790729460136388,202103.0,2021032.0
100,2586.5,Albania,ALB,2.0,1.0,2.0,4.0,0.0,2.0,0.0,2.5714285714285716,127361.85714285714,0.3625999999999999,2.0,4.443306012290681,0.009474382585237449,0.6508226258759781,202104.0,2021041.0
101,2601.5,Albania,ALB,2.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,130162.125,0.3626,2.0,4.540999680432713,0.004635644451390818,0.5472381187045555,202104.0,2021042.0
102,2616.5,Albania,ALB,2.142857142857143,1.0,2.0,4.0,0.0,2.0,1.7142857142857142,1.0,131582.2142857143,0.3625999999999999,2.0,4.5905427022035585,0.0021281227584936573,0.8829826029114415,202105.0,2021051.0
103,2632.0,Albania,ALB,2.0,1.0,2.0,4.0,0.0,2.0,0.7058823529411765,0.35294117647058826,132176.76470588235,0.3626,2.0,4.611284936305717,0.0007716240667247176,0.6325810043129416,202105.0,2021052.0
104,2647.5,Albania,ALB,2.0,1.0,1.4285714285714286,3.4285714285714284,0.0,2.0,0.0,0.0,132400.07142857142,0.3625999999999999,2.0,4.619075495628327,0.0003638242655035928,0.2825707705598024,202106.0,2021061.0
105,2662.5,Albania,ALB,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,132496.5625,0.3626,2.0,4.62244180456437,0.0001308272187598102,0.1335083196921437,202106.0,2021062.0
106,2677.5,Albania,ALB,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,132564.35714285713,0.3625999999999999,2.0,4.624806973783521,0.00023673496727968357,0.13350831969214366,202107.0,2021071.0
107,2693.0,Albania,ALB,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,132827.11764705883,0.3626,2.0,4.633973967374093,0.0009542691250718412,0.1335083196921437,202107.0,2021072.0
108,2708.5,Albania,ALB,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,133970.2142857143,0.3625999999999999,2.0,4.673853475109835,0.006152617202249164,0.13350831969214366,202108.0,2021081.0
109,2724.0,Albania,ALB,2.0,1.6470588235294117,1.0,2.3529411764705883,0.0,2.0,0.0,0.0,140428.82352941178,0.3626,2.0,4.899176644285738,0.02223960109334196,0.20139068470141672,202108.0,2021082.0
110,2739.5,Albania,ALB,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.6428571428571429,152966.14285714287,0.3625999999999999,2.0,5.336569342512736,0.030013009957022885,0.28079290945842045,202109.0,2021091.0
111,2754.5,Albania,ALB,1.875,2.0,1.0,2.125,0.0,2.0,0.0,1.0,165211.125,0.3626,2.0,5.763763197849828,0.0255113076581718,0.2945110863604308,202109.0,2021092.0
112,2769.5,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,173762.07142857142,0.3625999999999999,2.0,6.062082274920366,0.01628736574884598,0.2257447905381489,202110.0,2021101.0
113,2785.0,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,181113.0588235294,0.3626,2.0,6.3185380711926635,0.017716570659667936,0.2257447905381489,202110.0,2021102.0
114,2800.5,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,189315.07142857142,0.3625999999999999,2.0,6.604683803819577,0.01937488811157865,0.2257447905381489,202111.0,2021111.0
115,2815.5,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,196942.625,0.3626,2.0,6.8707882357373915,0.014979716548003357,0.2257447905381489,202111.0,2021112.0
116,2830.5,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,2.7142857142857144,202388.7142857143,0.3625999999999999,2.0,7.060787359568816,0.010854921236531994,0.3387460710887916,202112.0,2021121.0
117,2846.0,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0588235294117645,206963.58823529413,0.3626,2.0,7.220392168902269,0.012155131242582376,0.29553969911354594,202112.0,2021122.0
118,2861.5,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,217278.0,0.3625999999999999,2.0,7.580233716721045,0.04623309313622091,0.2257447905381489,202201.0,2022011.0
119,2877.0,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,245651.70588235295,0.3626,2.0,8.570114523787282,0.06108553715460176,0.2257447905381489,202201.0,2022012.0
120,2892.5,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,264778.64285714284,0.3625999999999999,2.0,9.23740091520243,0.024323894901237004,0.2257447905381489,202202.0,2022021.0
121,2906.5,Albania,ALB,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,270305.64285714284,0.3625999999999999,2.0,9.430222792025292,0.008121255351207108,0.2257447905381489,202202.0,2022022.0
122,2920.5,Albania,ALB,1.0,2.0,1.0,3.0,0.0,0.2857142857142857,0.0,1.0,272258.9285714286,0.3625999999999999,2.0,9.498367575343519,0.0028059323490208137,-0.07769240717534678,202203.0,2022031.0
123,2936.0,Albania,ALB,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,273207.4705882353,0.3626,2.0,9.531459605726369,0.002027565366819353,-0.1282652734609294,202203.0,2022032.0
124,2951.5,Albania,ALB,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,274090.0714285714,0.3625999999999999,2.0,9.562251129250713,0.0017418709697740857,-0.32887511455807206,202204.0,2022041.0
125,2966.5,Albania,ALB,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,274737.5625,0.3626,2.0,9.58484031752987,0.0015939116152242127,-0.3288751145580721,202204.0,2022042.0
126,2981.5,Albania,ALB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,275346.4285714286,0.3625999999999999,2.0,9.606081985455802,0.001163739260206693,-0.9340063766451985,202205.0,2022051.0
127,2997.0,Albania,ALB,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,275886.5294117647,0.3626,2.0,9.624924623000076,0.0010815050084147116,-1.242748067823993,202205.0,2022052.0
